benchmark_run_id,chunker,embedding,vector_store,retriever,reranker,evaluator,query_id,query,category,top_ids,top_scores,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,precision_at_5,latency_ms
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,249,does hyperwallet cost anything extra,refund,24|190|29|195|47|213|23|189|123|122,0.1323|0.1323|0.1227|0.1227|0.1209|0.1209|0.1201|0.1201|0.0746|0.0565,0.0,0.0,1.0,1.0,0.2,0.45560514958746035,0.2,28.3584
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,250,what kind of reimbursements will we disburse through hyperwallet,refund,83|140|116|152|139|8|174|145|56|47,0.2037|0.1955|0.1798|0.1698|0.1629|0.1590|0.1590|0.1564|0.1416|0.1360,1.0,1.0,1.0,1.0,1.0,0.9937947856332163,1.0,28.6668
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,251,what happens after the customer receives the email from hyperwallet,refund,29|195|31|197|30|196|32|198|7|173,0.3917|0.3917|0.2631|0.2631|0.2611|0.2611|0.2383|0.2383|0.2221|0.2221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.736
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,252,when a customer asks why they have not received their refund yet after submitting details on the hyperwallet link,refund,6|172|78|30|196|74|54|7|173|53,0.2790|0.2790|0.2685|0.2525|0.2525|0.2328|0.2237|0.2121|0.2121|0.2086,1.0,1.0,1.0,1.0,1.0,0.9842184869190973,1.0,29.4101
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,253,does the hyperwallet link expire,general,23|189|29|195|124|111|7|173|98|10,0.1995|0.1995|0.1907|0.1907|0.1766|0.1765|0.1736|0.1736|0.1468|0.0872,0.0,1.0,1.0,1.0,0.3333333333333333,0.7211558598969094,0.6,28.8281
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,254,how long will it take for the customer to know if the payment has failed,refund,124|64|41|207|7|173|125|165|78|20,0.3407|0.3055|0.2656|0.2656|0.2418|0.2418|0.2417|0.2349|0.2348|0.1991,1.0,1.0,1.0,1.0,1.0,0.9851514063429596,1.0,29.3882
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,255,will we see any message in the refund tab in edvin regarding hyperwallet status or any info that would show us that the refund is to be processed via hyperwallet,refund,88|86|72|74|54|76|78|121|50|89,0.3908|0.3723|0.3695|0.3566|0.3159|0.3022|0.2950|0.2904|0.2899|0.2836,1.0,1.0,1.0,1.0,1.0,0.9933222998814618,1.0,28.469
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,256,which errands should fl agents use for calls related to the refund process via hyperwallet,refund,86|45|211|74|43|209|52|42|208|7,0.2597|0.2501|0.2501|0.2308|0.2218|0.2218|0.2133|0.2129|0.2129|0.1826,1.0,1.0,1.0,1.0,1.0,0.8175295903539445,0.2,27.968
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,257,"how should fl inform back office if customers contact stating that although the payment seems to be successful, they still have not received the money",refund,117|131|99|84|78|7|173|135|59|36,0.2495|0.2387|0.2351|0.2179|0.2143|0.2105|0.2105|0.2066|0.1988|0.1866,1.0,1.0,1.0,1.0,1.0,0.975788054854922,0.8,28.6165
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,258,can customers access the hyperwallet faqs on our website,general,53|15|181|20|186|3|169|32|198|30,0.2767|0.2521|0.2521|0.2438|0.2438|0.2370|0.2370|0.2324|0.2324|0.2208,1.0,1.0,1.0,1.0,1.0,0.8529278650606567,0.6,29.5173
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,259,will hyperwallet send emails only in english,general,25|191|124|150|98|111|12|178|121|67,0.2448|0.2448|0.2439|0.2056|0.2037|0.2037|0.1945|0.1945|0.1880|0.1861,0.0,1.0,1.0,1.0,0.3333333333333333,0.5706417189553201,0.4,28.9117
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,260,can the customer submit a different phone number during claim payment than what was used during the original booking,rebooking,31|197|125|161|153|41|207|152|130|42,0.2951|0.2951|0.2414|0.2341|0.2340|0.2161|0.2161|0.2083|0.1938|0.1850,0.0,0.0,1.0,1.0,0.25,0.45749452618986164,0.2,29.8007
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,261,will customers be able to amend the name on the claims payment page,general,53|30|196|135|68|74|117|44|103|20,0.3344|0.2936|0.2936|0.2716|0.2662|0.2628|0.2604|0.2602|0.2554|0.2464,1.0,1.0,1.0,1.0,1.0,0.9643632283499571,0.8,28.9139
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,262,what are the fl agent actions,general,82|86|83|85|47|213|1|167|28|194,0.3881|0.3260|0.2431|0.2128|0.2042|0.2042|0.2033|0.2033|0.1922|0.1922,1.0,1.0,1.0,1.0,1.0,0.7888688323685816,0.4,28.556
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,263,"what are the service charges for rebooking, name change, add infant and new tickets",rebooking,122|165|38|204|47|213|79|120|37|203,0.2590|0.1955|0.1749|0.1749|0.1697|0.1697|0.1631|0.1493|0.1395|0.1395,0.0,0.0,1.0,1.0,0.2,0.45560514958746035,0.2,28.2011
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,264,what are the different scenarios with no service fees,refund,46|212|21|187|47|213|42|208|85|3,0.3679|0.3679|0.3677|0.3677|0.3626|0.3626|0.2796|0.2796|0.2294|0.2239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0353
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,265,step by step flow for voluntary changes for tripstack ba,rebooking,80|47|213|118|81|155|53|158|1|167,0.2626|0.2250|0.2250|0.2166|0.2048|0.2004|0.1917|0.1915|0.1809|0.1809,0.0,1.0,1.0,1.0,0.5,0.8118374955798289,0.8,28.5612
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,266,step by step flow for voluntary changes for tripstack sq,rebooking,80|47|213|118|53|81|158|155|1|167,0.2371|0.2250|0.2250|0.1968|0.1917|0.1865|0.1826|0.1801|0.1656|0.1656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.4074
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,267,why is wfrf not working,rebooking,119|133|166|147|126|16|182|113|58|120,0.3807|0.3778|0.3660|0.3282|0.3248|0.2845|0.2845|0.2723|0.2723|0.2700,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.8588
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,268,sabre pricing when ticket upgrade,rebooking,154|130|121|104|99|76|136|128|126|152,0.4066|0.3963|0.3515|0.3428|0.3358|0.3191|0.2830|0.2722|0.2678|0.2030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.6633
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,269,sabre pricing when destination change,rebooking,149|37|203|39|205|38|204|99|95|96,0.3247|0.2597|0.2597|0.2557|0.2557|0.2402|0.2402|0.2215|0.2036|0.2017,1.0,1.0,1.0,1.0,1.0,0.9971876401972103,1.0,28.3711
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,270,sabre pricing when stop over,rebooking,130|154|21|187|100|99|129|107|102|108,0.2258|0.2033|0.2007|0.2007|0.2001|0.1947|0.1926|0.1870|0.1760|0.1736,1.0,1.0,1.0,1.0,1.0,0.9063821413255791,0.6,27.7382
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,271,what is pricing unit,ticketing,100|102|96|107|129|21|187|104|97|149,0.7400|0.6564|0.5741|0.4631|0.4457|0.4293|0.4293|0.4271|0.4250|0.4062,1.0,1.0,1.0,1.0,1.0,0.9748459362530401,1.0,28.5062
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,272,what is pricing unit,ticketing,100|102|96|107|129|21|187|104|97|149,0.7400|0.6564|0.5741|0.4631|0.4457|0.4293|0.4293|0.4271|0.4250|0.4062,1.0,1.0,1.0,1.0,1.0,0.9748459362530401,1.0,28.2572
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,273,what products affect cancellation,refund,70|67|66|83|53|77|47|213|56|91,0.3058|0.2974|0.2522|0.2431|0.2298|0.2267|0.2042|0.2042|0.2006|0.1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5565
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,274,how to login and locate the reviews for reclame aqui,ticketing,133|28|194|7|173|163|20|186|36|202,0.2286|0.2186|0.2186|0.2165|0.2165|0.1895|0.1854|0.1854|0.1810|0.1810,1.0,1.0,1.0,1.0,1.0,0.8485833840018,0.6,27.6977
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,275,cancel with waiver,refund,105|112|64|101|114|70|113|62|94|90,0.3859|0.3519|0.3419|0.3268|0.2591|0.1158|0.0953|0.0924|0.0920|0.0910,1.0,1.0,1.0,1.0,1.0,0.9937947856332163,1.0,28.1552
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,276,cancel with waiver,refund,105|112|64|101|114|70|113|62|94|90,0.3859|0.3519|0.3419|0.3268|0.2591|0.1158|0.0953|0.0924|0.0920|0.0910,1.0,1.0,1.0,1.0,1.0,0.9937947856332163,1.0,27.4267
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,277,step by step check fare rules and cancel,refund,112|109|105|101|61|94|80|110|85|55,0.6157|0.5567|0.4801|0.4400|0.4166|0.3846|0.3638|0.3495|0.3440|0.3380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.5301
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,278,step by step check fare rules and cancel,refund,112|109|105|101|61|94|80|110|85|55,0.6157|0.5567|0.4801|0.4400|0.4166|0.3846|0.3638|0.3495|0.3440|0.3380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.7336
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,279,how to reach out to customer service team of aerohub,refund,41|207|20|186|7|173|163|18|184|42,0.4093|0.4093|0.4048|0.4048|0.3959|0.3959|0.3837|0.3653|0.3653|0.3374,1.0,1.0,1.0,1.0,1.0,0.9895948844467957,1.0,28.7052
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,280,how ryanair pnrs sold through letsfly,refund,43|209|45|211|31|197|17|183|156|38,0.1278|0.1278|0.1236|0.1236|0.1194|0.1194|0.0959|0.0959|0.0931|0.0780,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0946
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,281,how to claim a refund due to gdpr/dupe,refund,133|41|207|162|7|173|86|125|102|28,0.4003|0.3796|0.3796|0.3778|0.3459|0.3459|0.3451|0.3363|0.3316|0.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6643
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,282,how to request for involuntary full or partially refund,refund,86|164|41|207|163|87|52|125|78|124,0.3555|0.3010|0.2939|0.2939|0.2844|0.2687|0.2683|0.2599|0.2491|0.2416,1.0,1.0,1.0,1.0,1.0,0.9937947856332163,1.0,28.978
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,283,how to retrieve a pnr,pnr,163|164|162|137|133|125|41|207|124|102,0.5660|0.5158|0.4877|0.4792|0.4460|0.4318|0.4126|0.4126|0.3977|0.3961,1.0,1.0,1.0,1.0,1.0,0.9531641314941091,0.8,29.2456
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,284,how to check booking status and pnr history,rebooking,164|86|7|173|124|163|136|127|51|162,0.4574|0.4371|0.3803|0.3803|0.3530|0.3353|0.3337|0.2866|0.2827|0.2671,1.0,1.0,1.0,1.0,1.0,0.9060254355346823,0.6,28.5491
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,285,what are the tips and tricks for currencies,general,11|177|87|150|152|128|164|125|153|64,0.1228|0.1228|0.0613|0.0595|0.0533|0.0499|0.0488|0.0481|0.0469|0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9982
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,286,what are the tips and tricks for letter changes,general,11|177|13|179|84|39|205|6|172|24,0.1064|0.1064|0.0858|0.0858|0.0722|0.0721|0.0721|0.0715|0.0715|0.0697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4924
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,287,what are the tips and tricks for abbreviation,refund,11|177|146|132|120|67|137|30|196|53,0.1228|0.1228|0.1015|0.0997|0.0909|0.0904|0.0782|0.0766|0.0766|0.0754,0.0,0.0,1.0,1.0,0.25,0.44130740935663865,0.2,28.6794
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,288,how to create an auto-receive field,general,164|41|207|146|162|163|125|30|131|28,0.3578|0.3028|0.3028|0.2841|0.2762|0.2635|0.2609|0.2507|0.2307|0.2283,1.0,1.0,1.0,1.0,1.0,0.815079870530422,0.4,27.9166
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,289,how to add seating if the seat map does not load graphically due to it issues,voucher,125|165|45|211|131|124|133|43|209|163,0.3330|0.2745|0.2719|0.2719|0.2492|0.2466|0.2274|0.2254|0.2254|0.2139,1.0,1.0,1.0,1.0,1.0,0.906714212607902,0.6,27.8654
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,290,how to add seating,voucher,45|211|163|48|214|125|18|184|133|131,0.4408|0.4408|0.4394|0.4293|0.4293|0.4096|0.4086|0.4086|0.3574|0.3465,0.0,1.0,1.0,1.0,0.3333333333333333,0.5646074506121889,0.2,28.6396
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,291,how to add osi and ssr,pnr,163|160|48|214|162|125|164|46|212|156,0.5213|0.3462|0.3447|0.3447|0.3388|0.3346|0.3228|0.3162|0.3162|0.3130,1.0,1.0,1.0,1.0,1.0,0.895183044469731,0.6,28.6177
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,292,what is the command to add a general remark,general,125|133|128|137|42|208|153|163|78|41,0.4728|0.4022|0.3796|0.3752|0.3664|0.3664|0.3547|0.3524|0.3305|0.3296,0.0,1.0,1.0,1.0,0.5,0.6595293808496758,0.4,28.1841
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,293,what is the command to edit the booking class of a segment after adding it,rebooking,153|125|128|164|152|133|158|163|82|146,0.4566|0.4221|0.3482|0.3424|0.3225|0.3104|0.3008|0.2890|0.2873|0.2754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.5405
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,294,what is the command to edit the booking class of a segment after adding it,rebooking,153|125|128|164|152|133|158|163|82|146,0.4566|0.4221|0.3482|0.3424|0.3225|0.3104|0.3008|0.2890|0.2873|0.2754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.6872
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,295,how to register errand paths for trustpilot,general,133|163|28|194|7|173|102|36|202|30,0.2751|0.2456|0.2456|0.2456|0.2433|0.2433|0.2381|0.2312|0.2312|0.2282,0.0,0.0,0.0,1.0,0.125,0.37800210039683896,0.0,27.6648
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,296,how to handle reviews on trustpilot,refund,30|196|86|52|54|9|175|102|48|214,0.3378|0.3378|0.3314|0.3294|0.3244|0.3238|0.3238|0.3180|0.3171|0.3171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.1526
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,297,how to tag a review on trustpilot,refund,53|163|30|196|128|102|133|125|41|207,0.4150|0.3863|0.3736|0.3736|0.3513|0.3465|0.3380|0.3207|0.2830|0.2830,1.0,1.0,1.0,1.0,1.0,0.9748459362530401,1.0,28.4175
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,298,how to login onto trustpilot,general,28|194|7|173|36|202|133|163|131|127,0.3056|0.3056|0.3027|0.3027|0.2978|0.2978|0.2960|0.2571|0.2534|0.2436,0.0,0.0,0.0,1.0,0.14285714285714285,0.3889580943680543,0.0,28.3085
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,299,will the customer be eligible to retain the full or partial ticket amount,refund,57|74|121|99|135|78|41|207|64|117,0.3716|0.3544|0.3364|0.3155|0.3112|0.3075|0.3030|0.3030|0.2816|0.2703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.9854
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,300,if the customer wants a refund afterward? is it possible,refund,78|153|41|207|125|55|88|74|64|164,0.4219|0.4111|0.3604|0.3604|0.3499|0.3345|0.3231|0.3140|0.3129|0.2996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.1883
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,301,is there a document that provides the steps we should follow in the ac connex,refund,150|42|208|152|126|153|128|41|207|138,0.3072|0.3019|0.3019|0.2899|0.2810|0.2655|0.2586|0.2530|0.2530|0.2518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.7087
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,302,how to add baggage,voucher,163|45|211|125|18|184|48|214|133|131,0.4601|0.4235|0.4235|0.4096|0.4086|0.4086|0.3967|0.3967|0.3574|0.3465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.4691
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,303,how to add seating,voucher,45|211|163|48|214|125|18|184|133|131,0.4408|0.4408|0.4394|0.4293|0.4293|0.4096|0.4086|0.4086|0.3574|0.3465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.6518
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,304,how to add frequent flyer number,voucher,163|125|98|111|48|214|131|133|117|36,0.3936|0.3652|0.2992|0.2992|0.2918|0.2918|0.2777|0.2565|0.2450|0.2312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.8601
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,305,how to check pnr history,pnr,86|124|136|164|163|162|54|125|36|202,0.4943|0.4645|0.4569|0.4525|0.4249|0.3388|0.3296|0.3277|0.2978|0.2978,1.0,1.0,1.0,1.0,1.0,0.8276904491046954,0.4,28.5921
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,306,will the retain option be available for all fare types,refund,109|132|103|115|135|96|114|78|117|99,0.3543|0.2724|0.2647|0.2594|0.2460|0.2405|0.2319|0.2224|0.2099|0.2037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0491
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,307,will the customer be eligible to retain the full or partial ticket amount,refund,57|74|121|99|135|78|41|207|64|117,0.3716|0.3544|0.3364|0.3155|0.3112|0.3075|0.3030|0.3030|0.2816|0.2703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.6247
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,308,how is future travel credit shared with the customer or the agency? is that through a voucher code? what will be the validity of the voucher,refund,125|126|153|16|182|42|208|31|197|74,0.3369|0.2836|0.2825|0.2759|0.2759|0.2517|0.2517|0.2499|0.2499|0.2470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.1961
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,309,if the customer wants a refund afterward? is it possible,refund,78|153|41|207|125|55|88|74|64|164,0.4219|0.4111|0.3604|0.3604|0.3499|0.3345|0.3231|0.3140|0.3129|0.2996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.7931
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,310,is there a document that provides the steps we should follow in the ac connex,refund,150|42|208|152|126|153|128|41|207|138,0.3072|0.3019|0.3019|0.2899|0.2810|0.2655|0.2586|0.2530|0.2530|0.2518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.6475
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,311,who is radisson hotel group,general,138|119|166|147|126|16|182|27|193|113,0.3653|0.2835|0.2726|0.2707|0.2678|0.2571|0.2571|0.2402|0.2402|0.2223,1.0,1.0,1.0,1.0,1.0,0.7774950961074903,0.4,28.3645
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,312,involuntary force majeure rebooking,refund,164|47|213|118|162|120|119|90|17|183,0.3439|0.1823|0.1823|0.1602|0.1489|0.1318|0.0653|0.0644|0.0536|0.0536,1.0,1.0,1.0,1.0,1.0,0.7988614740430418,0.4,29.0576
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,313,What are the Paid seating terms and conditions (Availability),rebooking,114|41|207|44|210|13|77|8|174|24,0.1410|0.1307|0.1307|0.1213|0.1213|0.1212|0.0853|0.0645|0.0645|0.0623,1.0,1.0,1.0,1.0,1.0,0.9918291064614978,1.0,28.1144
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,314,What are the Paid seating terms and conditions (Changes to seats),refund,45|211|41|207|102|131|133|36|202|43,0.2514|0.2514|0.2471|0.2471|0.1938|0.1938|0.1855|0.1802|0.1802|0.1783,0.0,1.0,1.0,1.0,0.3333333333333333,0.6768344346634849,0.4,27.9336
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,315,What are the Paid seating terms and conditions (Refunds),refund,114|13|179|41|207|101|113|105|77|112,0.2208|0.1468|0.1468|0.1408|0.1408|0.0960|0.0904|0.0889|0.0853|0.0839,1.0,1.0,1.0,1.0,1.0,0.9963488021549354,1.0,28.4333
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,316,What are the Paid seating terms and conditions (Exit row seats),refund,13|179|114|23|189|44|210|115|41|207,0.1327|0.1327|0.1216|0.1174|0.1174|0.1018|0.1018|0.1011|0.0990|0.0990,0.0,1.0,1.0,1.0,0.3333333333333333,0.511558309303655,0.2,29.3156
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,317,What are the Paid seating terms and conditions (Using Avios as payment for seat selection),refund,64|140|13|179|5|171|58|164|10|176,0.1594|0.1297|0.1255|0.1255|0.1220|0.1220|0.1202|0.1151|0.1147|0.1147,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.2044
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,318,what to do if the option to add infant using pegasus is not available,voucher,125|78|20|186|133|153|102|58|59|137,0.4042|0.3829|0.3599|0.3599|0.3431|0.3328|0.3282|0.3264|0.3123|0.2901,1.0,1.0,1.0,1.0,1.0,0.9670943502702474,0.8,28.4074
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,319,what are the steps to add infant manually when option to add is not available in pegasus,voucher,163|125|127|20|186|27|193|133|78|115,0.4044|0.3527|0.3442|0.3435|0.3435|0.3405|0.3405|0.3362|0.3230|0.3159,0.0,1.0,1.0,1.0,0.5,0.8165229378311882,0.8,28.6493
mod_0019,entity_heuristic_w6,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,320,Can infant get 0 pc and adult 1 pc fare,ticketing,132|128|109|96|123|110|115|114|120|137,0.2131|0.1990|0.1874|0.1747|0.1682|0.1681|0.1658|0.1649|0.1451|0.1443,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.2,28.6192
