benchmark_run_id,chunking_method,embedding_model,vector_database,index_type,retrieval_method,reranking_model,query_id,query,chunk_count,top_k,retrieved_ids,retrieved_scores,hit_at_1,hit_at_3,hit_at_5,hit_at_10,search_latency_ms,rerank_latency_ms,mode,notes
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,219,russian law for refund ticket for death,222,10,78|118|105|91|52|117|54|132|51|141,0.3722|0.3698|0.3437|0.2469|0.2261|0.2073|0.2066|0.2027|0.2012|0.1975,1,1,1,1,22.7215,0.372,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,220,"tickets to, from or via russia with russian airlines",222,10,81|169|129|80|133|43|215|30|202|137,0.4966|0.3633|0.2835|0.2776|0.2734|0.2731|0.2731|0.1949|0.1949|0.1830,1,1,1,1,23.1766,0.524,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,221,what is the distanskoplagen - act on distance contracts law,222,10,32|204|67|172|6|178|153|147|124|132,0.2796|0.2796|0.2566|0.2029|0.1916|0.1916|0.1788|0.1769|0.1703|0.1658,1,1,1,1,23.1973,0.3025,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,222,what are the steps to link email in etg escalation,222,10,33|205|7|179|102|115|93|30|202|89,0.4915|0.4915|0.4398|0.4398|0.4188|0.4090|0.4026|0.3143|0.3143|0.3084,0,1,1,1,23.7445,0.4041,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,223,how to handle exceptional rebooking scenarios,222,10,38|210|43|215|170|7|179|30|202|139,0.4054|0.4054|0.3593|0.3593|0.3548|0.2401|0.2401|0.2327|0.2327|0.2319,1,1,1,1,23.6301,0.3746,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,224,steps to verify and escalate fare hikes during the initial booking,222,10,7|179|99|120|96|100|139|114|121|106,0.2629|0.2629|0.2546|0.2524|0.2324|0.2155|0.1650|0.1610|0.1534|0.1478,1,1,1,1,22.8446,0.5545,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,225,how to send email from farelogix,222,10,45|217|47|219|69|38|210|30|202|137,0.6289|0.6289|0.6118|0.6118|0.4685|0.4664|0.4664|0.4512|0.4512|0.2847,1,1,1,1,22.674,0.3643,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,226,how can you check the status of a refund request after submission,222,10,87|105|170|56|116|118|58|78|51|91,0.3842|0.3253|0.3209|0.3147|0.2677|0.2627|0.2546|0.2504|0.2322|0.2010,1,1,1,1,23.0373,0.3655,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,227,where can you log in to handle schedule changes,222,10,41|213|120|102|89|169|137|115|40|212,0.4964|0.4964|0.3395|0.3309|0.3294|0.3286|0.3257|0.3193|0.2190|0.2190,1,1,1,1,22.3919,0.3943,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,228,force majeure manual rebooking calculation when your booking is purged but the ticket is open,222,10,124|125|159|138|130|143|132|170|153|172,0.7668|0.7452|0.4002|0.3899|0.3817|0.3805|0.3515|0.2841|0.2595|0.1868,1,1,1,1,22.8081,0.5519,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,229,force majeure manual rebooking calculation when ticket has extended validity,222,10,125|130|138|160|136|124|143|123|132|42,0.6548|0.5322|0.3534|0.3310|0.3154|0.2742|0.2389|0.2226|0.1642|0.1464,1,1,1,1,22.6493,0.5139,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,230,force majeure manual rebooking calculation for a nego fare ticket,222,10,125|138|130|159|143|141|120|152|132|124,0.7064|0.6766|0.5050|0.4579|0.4229|0.3300|0.3237|0.3144|0.3023|0.2881,1,1,1,1,22.4986,0.5382,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,231,force majeure manual rebooking calculation when you are not getting correct fare family,222,10,125|143|138|130|120|152|136|114|99|124,0.6732|0.6048|0.3660|0.3176|0.2433|0.2405|0.2273|0.1704|0.1652|0.1629,1,1,1,1,23.2741,0.5889,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,232,force majeure manual rebooking calculation when you receive msg *rb and ob is flown,222,10,152|125|124|143|138|170|123|42|214|100,0.6364|0.6231|0.3030|0.2495|0.2443|0.2410|0.1887|0.1416|0.1416|0.1316,1,1,1,1,23.05,0.5624,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,233,what to do if error is device xxxxxx has been inactivated -contact help desk,222,10,159|171|170|130|34|206|7|179|153|172,0.3083|0.2488|0.2364|0.2287|0.1969|0.1969|0.1904|0.1904|0.1789|0.1373,0,0,0,0,23.1447,0.5162,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,234,what to do if error is agent id in use gtid xxxxx,222,10,159|171|29|201|89|153|169|115|13|185,0.4136|0.3623|0.2918|0.2918|0.2850|0.2289|0.2273|0.2265|0.2253|0.2253,0,0,1,1,22.7102,0.4976,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,235,"what to do if error is sorry, host password reset is unavailable",222,10,159|60|171|164|153|79|166|124|132|104,0.3630|0.3176|0.2915|0.2881|0.2750|0.2430|0.2305|0.2017|0.1957|0.1872,1,1,1,1,23.2302,0.4931,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,236,how to re-activate inactive users in mytravelport,222,10,89|102|115|137|168|48|220|56|129|66,0.3084|0.3061|0.2956|0.2878|0.2806|0.2746|0.2746|0.2712|0.2674|0.2672,1,1,1,1,23.1739,0.4207,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,237,how to reset password or client id (cid),222,10,84|133|129|169|30|202|80|139|7|179,0.2818|0.2700|0.2567|0.2547|0.1810|0.1810|0.1809|0.1803|0.1669|0.1669,0,1,1,1,23.3066,0.4697,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,238,what are the wrap-up codes (genesys email workflow),222,10,34|206|31|203|65|35|207|42|214|127,0.3368|0.3368|0.1889|0.1889|0.1786|0.1740|0.1740|0.1707|0.1707|0.1644,1,1,1,1,23.2408,0.3842,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,239,how to proceed when the customer confirms the cxl (genesys email workflow),222,10,33|7|179|96|30|202|34|206|38|210,0.4177|0.3579|0.3579|0.3537|0.2836|0.2836|0.2816|0.2816|0.2807|0.2807,1,1,1,1,22.661,0.3991,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,240,what to do when the email request is not clear (genesys email workflow),222,10,32|204|34|206|31|203|38|210|7|179,0.4313|0.4313|0.4214|0.4214|0.3765|0.3765|0.2726|0.2726|0.2714|0.2714,1,1,1,1,22.662,0.3577,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,241,how to add/save canned responses as favourites (genesys email workflow),222,10,34|206|30|202|31|203|7|179|38|210,0.3871|0.3871|0.3075|0.3075|0.2807|0.2807|0.2728|0.2728|0.2486|0.2486,1,1,1,1,22.8517,0.3746,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,242,what is the policy for internal recategorization(genesys email workflow),222,10,34|206|31|203|32|204|94|42|214|124,0.4124|0.4124|0.2580|0.2580|0.2579|0.2579|0.1772|0.1660|0.1660|0.1633,1,1,1,1,22.2193,0.3772,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,243,is the agent supposed to do a cold or warm transfer in genesys,222,10,159|130|43|215|169|170|131|168|66|156,0.4651|0.3997|0.3996|0.3996|0.3434|0.3220|0.2796|0.2787|0.2705|0.2293,1,1,1,1,22.9689,0.5915,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,244,how are the breaks defined in genesys? is it time bound,222,10,105|120|159|10|182|13|185|66|168|153,0.3517|0.3408|0.3381|0.2585|0.2585|0.2581|0.2581|0.2575|0.2027|0.1965,1,1,1,1,23.0536,0.3888,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,245,how to send a new email from genesys,222,10,169|55|45|217|47|219|69|170|34|206,0.5182|0.4437|0.4205|0.4205|0.4168|0.4168|0.3460|0.3222|0.3209|0.3209,1,1,1,1,23.7995,0.472,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,246,what is the target group for gordian to fulfill the bag and seats,222,10,153|144|159|29|201|76|7|179|38|210,0.2614|0.2546|0.2512|0.2468|0.2468|0.2403|0.1699|0.1699|0.1665|0.1665,1,1,1,1,23.4715,0.3906,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,247,what happens if gordian fails to fulfill the bag and seats,222,10,171|80|43|215|159|170|7|179|38|210,0.2451|0.2391|0.2338|0.2338|0.2334|0.2316|0.1984|0.1984|0.1665|0.1665,1,1,1,1,23.3743,0.4603,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,248,what is hyperwallet,222,10,124|153|132|172|18|190|72|29|201|67,0.4656|0.4620|0.4569|0.4530|0.4287|0.4287|0.4069|0.4057|0.4057|0.4000,0,1,1,1,23.0203,0.2447,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,249,does hyperwallet cost anything extra,222,10,49|221|26|198|14|186|90|76|17|189,0.1716|0.1716|0.1549|0.1549|0.0462|0.0462|0.0430|0.0421|0.0371|0.0371,1,1,1,1,24.1214,0.3526,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,250,what kind of reimbursements will we disburse through hyperwallet,222,10,158|121|85|146|145|26|198|155|49|221,0.2561|0.2326|0.1766|0.1643|0.1615|0.1595|0.1595|0.1520|0.1468|0.1468,1,1,1,1,23.068,0.343,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,251,what happens after the customer receives the email from hyperwallet,222,10,31|203|33|205|34|206|92|65|69|35,0.4368|0.4368|0.2741|0.2741|0.1988|0.1988|0.1809|0.1786|0.1786|0.1740,1,1,1,1,23.2021,0.4686,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,252,when a customer asks why they have not received their refund yet after submitting details on the hyperwallet link,222,10,6|178|32|204|76|54|58|78|158|91,0.2523|0.2523|0.2366|0.2366|0.2168|0.1796|0.1777|0.1743|0.1700|0.1248,1,1,1,1,22.6688,0.4625,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,253,does the hyperwallet link expire,222,10,102|7|179|115|25|197|129|161|51|68,0.2035|0.1903|0.1903|0.1865|0.1815|0.1815|0.1782|0.0306|0.0303|0.0265,1,1,1,1,22.413,0.2816,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,254,how long will it take for the customer to know if the payment has failed,222,10,129|66|171|80|43|61|7|179|122|137,0.4035|0.3720|0.3118|0.2945|0.2924|0.2417|0.2356|0.2356|0.2293|0.1600,1,1,1,1,22.3686,0.4041,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,255,will we see any message in the refund tab in edvin regarding hyperwallet status or any info that would show us that the refund is to be processed via hyperwallet,222,10,118|91|89|56|74|48|220|126|120|52,0.3341|0.3324|0.3210|0.3187|0.3175|0.2857|0.2857|0.2776|0.2479|0.2125,1,1,1,1,22.57,0.6239,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,256,which errands should fl agents use for calls related to the refund process via hyperwallet,222,10,47|219|54|71|45|217|84|56|91|51,0.2908|0.2908|0.2507|0.2480|0.2386|0.2386|0.1940|0.1882|0.1343|0.1339,0,1,1,1,22.541,0.4211,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,257,"how should fl inform back office if customers contact stating that although the payment seems to be successful, they still have not received the money",222,10,122|103|107|47|219|66|141|171|75|135,0.2954|0.2395|0.1908|0.1649|0.1649|0.1645|0.1585|0.1495|0.1178|0.1048,1,1,1,1,22.9199,0.5082,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,258,can customers access the hyperwallet faqs on our website,222,10,55|22|194|16|188|77|147|6|178|32,0.3016|0.2880|0.2880|0.2812|0.2812|0.1906|0.1883|0.1838|0.1838|0.1778,1,1,1,1,22.589,0.396,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,259,will hyperwallet send emails only in english,222,10,27|98|156|126|89|48|220|31|203|120,0.2792|0.2032|0.1890|0.1879|0.1863|0.1857|0.1857|0.1821|0.1821|0.1814,0,1,1,1,22.8528,0.4613,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,260,can the customer submit a different phone number during claim payment than what was used during the original booking,222,10,33|205|6|178|170|25|197|53|16|188,0.3359|0.3359|0.2212|0.2212|0.1795|0.1759|0.1759|0.1407|0.1322|0.1322,0,1,1,1,22.5964,0.537,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,261,will customers be able to amend the name on the claims payment page,222,10,32|204|46|218|6|178|107|122|137|80,0.3131|0.3131|0.2946|0.2946|0.2857|0.2857|0.2830|0.2453|0.2400|0.2279,1,1,1,1,23.1638,0.4397,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,262,what are the fl agent actions,222,10,84|87|49|221|3|175|1|29|201|171,0.4984|0.2596|0.2533|0.2533|0.2532|0.2532|0.2447|0.0719|0.0719|0.0621,1,1,1,1,23.0261,0.4656,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,263,"what are the service charges for rebooking, name change, add infant and new tickets",222,10,127|49|221|40|212|39|211|41|213|160,0.3094|0.2133|0.2133|0.1768|0.1768|0.1555|0.1555|0.1396|0.1396|0.1316,0,1,1,1,21.9947,0.3554,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,264,what are the different scenarios with no service fees,222,10,49|221|48|220|23|195|44|216|26|198,0.4839|0.4839|0.4445|0.4445|0.3834|0.3834|0.3276|0.3276|0.2073|0.2073,1,1,1,1,22.2683,0.3528,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,265,step by step flow for voluntary changes for tripstack ba,222,10,49|221|161|82|123|98|1|173|40|212,0.2700|0.2700|0.2192|0.2000|0.1889|0.1674|0.1559|0.1559|0.0574|0.0574,1,1,1,1,22.5441,0.3251,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,266,step by step flow for voluntary changes for tripstack sq,222,10,49|221|161|82|51|1|173|123|98|52,0.2754|0.2754|0.2124|0.2100|0.1741|0.1738|0.1738|0.1718|0.1635|0.1575,1,1,1,1,23.0217,0.3853,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,267,why is wfrf not working,222,10,124|172|153|132|67|18|190|14|186|105,0.3578|0.3458|0.3323|0.3281|0.3089|0.3050|0.3050|0.2994|0.2994|0.2974,1,1,1,1,22.6735,0.2494,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,268,sabre pricing when ticket upgrade,222,10,160|136|78|142|108|126|132|157|51|101,0.4311|0.4278|0.4183|0.4007|0.3902|0.3861|0.2240|0.2207|0.2206|0.2181,1,1,1,1,22.6646,0.3982,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,269,sabre pricing when destination change,222,10,155|41|213|39|211|160|40|212|136|78,0.3696|0.2474|0.2474|0.2433|0.2433|0.2367|0.2358|0.2358|0.2345|0.2321,1,1,1,1,22.9538,0.2853,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,270,sabre pricing when stop over,222,10,136|135|162|111|78|104|95|35|207|96,0.2048|0.2005|0.1995|0.1971|0.1944|0.1915|0.0468|0.0453|0.0453|0.0420,1,1,1,1,23.2857,0.3213,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,271,what is pricing unit,222,10,104|106|100|111|135|155|124|160|132|172,0.7901|0.7652|0.6984|0.5234|0.5103|0.4984|0.3022|0.2981|0.2968|0.2944,1,1,1,1,22.3668,0.4153,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,272,what is pricing unit,222,10,104|106|100|111|135|155|124|160|132|172,0.7901|0.7652|0.6984|0.5234|0.5103|0.4984|0.3022|0.2981|0.2968|0.2944,1,1,1,1,22.6296,0.3835,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,273,what products affect cancellation,222,10,69|55|68|72|85|61|88|80|84|109,0.3112|0.2958|0.2918|0.2873|0.2854|0.2821|0.2611|0.2606|0.2562|0.1003,0,0,0,0,22.5348,0.3267,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,274,how to login and locate the reviews for reclame aqui,222,10,137|96|38|210|30|202|22|194|45|217,0.1943|0.1915|0.1906|0.1906|0.1823|0.1823|0.1782|0.1782|0.1730|0.1730,1,1,1,1,22.1778,0.3342,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,275,cancel with waiver,222,10,109|116|118|66|90|60|68|61|81|88,0.4228|0.3816|0.3587|0.3538|0.0906|0.0782|0.0749|0.0603|0.0602|0.0449,1,1,1,1,22.5888,0.3227,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,276,cancel with waiver,222,10,109|116|118|66|90|60|68|61|81|88,0.4228|0.3816|0.3587|0.3538|0.0906|0.0782|0.0749|0.0603|0.0602|0.0449,1,1,1,1,22.7796,0.3258,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,277,step by step check fare rules and cancel,222,10,116|109|63|113|98|57|82|94|157|161,0.6649|0.5862|0.5709|0.5535|0.4534|0.4470|0.3694|0.3421|0.2106|0.2082,1,1,1,1,22.6239,0.3835,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,278,step by step check fare rules and cancel,222,10,116|109|63|113|98|57|82|94|157|161,0.6649|0.5862|0.5709|0.5535|0.4534|0.4470|0.3694|0.3421|0.2106|0.2082,1,1,1,1,22.1552,0.3589,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,279,how to reach out to customer service team of aerohub,222,10,43|215|169|7|179|106|38|210|30|202,0.4123|0.4123|0.4118|0.3560|0.3560|0.3123|0.2431|0.2431|0.2424|0.2424,1,1,1,1,21.7303,0.476,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,280,how ryanair pnrs sold through letsfly,222,10,45|217|88|50|222|6|178|129|158|48,0.1644|0.1644|0.1579|0.0467|0.0467|0.0393|0.0393|0.0379|0.0376|0.0376,1,1,1,1,22.83,0.4048,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,281,how to claim a refund due to gdpr/dupe,222,10,168|89|131|169|47|137|38|210|30|202,0.4384|0.3394|0.3310|0.3295|0.3244|0.2495|0.2431|0.2431|0.2424|0.2424,0,0,0,1,21.9009,0.3937,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,282,how to request for involuntary full or partially refund,222,10,43|215|170|169|52|91|122|7|179|78,0.3649|0.3649|0.3638|0.2805|0.2192|0.2067|0.1817|0.1787|0.1787|0.1779,1,1,1,1,22.3323,0.5539,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,283,how to retrieve a pnr,222,10,169|168|170|139|129|159|131|130|7|179,0.6285|0.6065|0.6040|0.4668|0.4552|0.4432|0.4411|0.4285|0.2842|0.2842,1,1,1,1,22.666,0.4568,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,284,how to check booking status and pnr history,222,10,170|89|7|179|169|168|129|139|137|38,0.5571|0.4171|0.3754|0.3754|0.3286|0.3180|0.3152|0.2362|0.2100|0.2057,1,1,1,1,22.5161,0.4197,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
chunk_02,entity_heuristic_w5,jina_v3,Qdrant,HNSW,Cosine Similarity,bge-reranker-base,285,what are the tips and tricks for currencies,222,10,129|101|28|200|62|114|42|214|68|66,0.0489|0.0393|0.0370|0.0370|0.0356|0.0339|0.0333|0.0333|0.0306|0.0293,0,0,0,0,22.8006,0.3045,local_offline_fallback,Local deterministic embeddings/vector adapters used. Replace with provider adapters for production numbers.
